0	0.10577398976839927
1	0.9255018391854133
2	0.6420182846194676
5	0.16387263059976218
6	0.27508123891172603
8	0.595898356995927
10	0.7385914175234747
12	0.14290008497927784
14	0.7328713223183211
15	0.6277936064892291
17	0.2351740908453536
18	0.5428175907009758
20	0.21034944676959672
21	0.20886685067928173
22	0.8143467047437161
27	0.5031299580903248
30	0.49522124609975826
31	0.9556688697594756
34	0.579946488016352
35	0.3072943606596136
37	0.13861343429886522
38	0.5897328164025741
39	0.7836845347079849
40	0.4560061587894194
45	0.10572240969352331
46	0.13293353776596445
48	0.10989468788554606
49	0.6528974934010076
50	0.08419369728042674
51	0.13851152928831884
52	0.895505901691464
54	0.29444676301841793
55	0.459212732396702
60	0.20932151337843255
62	0.3075390699617033
64	0.5856484217309713
65	0.12677426771602096
66	0.8062093281053393
68	0.4142107519488209
71	0.38991644954542104
74	0.11391960296013492
75	0.1223886141208715
76	0.10567263372538466
77	0.10572240969352331
78	0.4322583614702479
79	0.6125136893702685
81	0.10856658802463384
85	0.39036304577142067
89	0.1263978044488759
90	0.10808829134787046
92	0.2842963667182064
96	0.2508187758194913
97	0.6501135875300263
100	0.6255432264359397
101	0.10567263372538466
102	0.5503078060714823
103	0.09533759586837491
104	0.05051477849451511
105	0.11150101796336898
107	0.1056336537599917
108	0.08091679519766469
109	0.6776333804405273
113	0.6303397371983019
116	0.04401044987132218
118	0.7708295573690753
122	0.2781124313448518
124	0.27532149811761997
127	0.12605569479000167
132	0.39953805633735684
133	0.77009979266259
140	0.6990669949852267
141	0.6737773171549772
142	0.6016793993794664
144	0.31653037431714365
145	0.25460068687051357
150	0.1260917344851353
154	0.10548453060510668
155	0.4062003806897026
156	0.8087717870448227
157	0.10471832269587117
158	0.10592032972677683
159	0.014016600726658899
161	0.7414641417456243
162	0.11867673384024008
165	0.17797203087460595
167	0.3467802279274987
170	0.21758099650835389
171	0.14035975355252334
172	0.7550975189521658
173	0.13856247393228244
175	0.11140896139952632
178	0.23326123832960813
179	0.0842443530224351
181	0.34609730222483065
185	0.4715319634745613
187	0.32378650638171447
188	0.08899179791565161
190	0.7904708027020378
193	0.36730270266943954
194	0.9189187567144265
196	0.16354147732494703
198	0.7224272278090232
200	0.11204489985379416
202	0.09170819030162448
204	0.15180448936732308
205	0.7954137100556602
206	0.07872914348512072
208	0.808780607132322
210	0.1260212002135874
211	0.7770831790914534
214	0.12991253620425672
215	0.9483914824996118
218	0.9534233854109425
220	0.1611594177436021
222	0.05263910787556987
223	0.10567263372538466
229	0.4057494674524495
230	0.89392254809859
231	0.10799778907703611
233	0.539637893317394
235	0.6110521451292104
236	0.12881778474317965
238	0.3081838927593275
239	0.21436710909281625
240	0.6773839853637381
241	0.6711470337875975
242	0.23810826714443187
243	0.13406805749293382
245	0.37298553478043633
247	0.809260240342846
249	0.09398610066231941
250	0.1054643930756496
251	0.5327581937708
252	0.2076747580630049
253	0.08409266510361747
255	0.7042542947176209
258	0.9878916310821471
261	0.08636349094825305
262	0.23894873542598707
263	0.3430201777391064
264	0.7224272278090232
266	0.06263815762688157
267	0.09628533169626997
268	0.8505864281025796
270	0.4553989287026904
271	0.11961016097949644
272	0.7201754426545226
278	0.1280130965559036
279	0.48799516223335376
283	0.14729663262024145
285	0.15264220778028534
293	0.6588525130609744
294	0.12633966936692126
298	0.4549754871898824
299	0.9468519279008306
301	0.10731911408013897
302	0.14387719193690404
303	0.8711556386487915
304	0.10572240969352331
306	0.9615299458549611
308	0.29194390587967683
309	0.9536346997931241
310	0.965309203739766
311	0.9689369328085429
312	0.7737468894415465
313	0.11150101796336898
315	0.6419627143477433
316	0.7999693017171741
317	0.11534549133012645
318	0.9339839691406394
319	0.929493334949725
320	0.13411762225646293
327	0.7660219356609497
331	0.3213688836658348
333	0.10387498834125454
334	0.9234864385275497
337	0.9477836110263184
338	0.06431129945584713
342	0.24617899881742702
344	0.1973942844302679
345	0.8335959574544783
346	0.7396598262416115
350	0.13081943474169294
351	0.45878873211655574
352	0.1921431602422154
354	0.16771151492441588
356	0.93577615416691
358	0.7225156939263787
361	0.30199628807229656
362	0.5946997317111724
363	0.0889513274709514
364	0.13293353776596445
366	0.8523692734838777
367	0.7284404446299154
372	0.14729663262024145
374	0.6340897033128209
375	0.9453688747117601
378	0.21940898755880453
379	0.1471787185199054
380	0.9601114965738585
382	0.09821809353316986
384	0.10567263372538466
386	0.07553465043441603
389	0.9162241890721543
390	0.3683853156117608
391	0.13850981782126578
392	0.06820187645422882
395	0.13433422329587907
397	0.15281107785561163
399	0.8128068563264922
401	0.11877499347477656
402	0.6220430535467351
403	0.0896465269145391
406	0.052588041821408964
408	0.13850134224600855
409	0.4057494674524495
412	0.9387011975270422
413	0.22728303902445918
416	0.7247652348230159
418	0.23326123832960813
420	0.16803151232458027
422	0.10803069128503502
424	0.11565596614878315
425	0.1054643930756496
428	0.16354147732494703
432	0.6787607779722977
434	0.25293020297562757
436	0.5352420833732127
439	0.2254873239478029
440	0.6357532106933758
441	0.14350764023783338
443	0.8129886459358076
447	0.4142257255377258
451	0.08594947151088873
452	0.5830823206997643
453	0.4017628041710978
456	0.19072048855068333
457	0.9012673955921094
458	0.6640083400705272
460	0.30095357949670654
462	0.31723524968662953
465	0.08070224861035762
467	0.2448398555271276
471	0.0811117265191987
474	0.6753422785273605
475	0.4732342345895941
476	0.17163672401530822
477	0.08444190247218067
479	0.7964260312434112
481	0.22728303902445918
482	0.05443500404991864
483	0.3270246872160474
484	0.6128510050804907
485	0.4057494674524495
487	0.3429046889299232
489	0.15059483241687172
491	0.13828755957276803
492	0.254000093699565
493	0.2604679064723121
494	0.13861343429886522
495	0.17118780889621515
496	0.8782841548689777
500	0.1567012030472059
501	0.7798647768223966
503	0.5498120265036474
505	0.6831505337140027
506	0.7623257149068038
511	0.10572240969352331
513	0.8712270553476988
516	0.7770118761669935
518	0.7232731325336921
519	0.09820926182765669
520	0.9316639285777026
521	0.1343739403710231
522	0.16771151492441588
523	0.9202285549761753
524	0.16771351697127737
526	0.6640083400705272
527	0.6160047104905224
529	0.17195200400161598
530	0.8889720276449032
531	0.16771351697127737
532	0.1813785864854265
533	0.7041518778716442
535	0.8897225965716661
538	0.10782306910688848
542	0.4864601895534644
545	0.19595533073434684
549	0.335297212128771
553	0.2093191395606516
557	0.7365917958198585
558	0.8688677151382671
561	0.07579886949644603
563	0.10572240969352331
564	0.611457880920599
566	0.14723050534668894
567	0.544933756916684
570	0.0884441138163414
572	0.39700273589100377
573	0.7224272278090232
578	0.6773870451404536
580	0.7822277037792978
583	0.5411632443506614
585	0.9437121148966959
587	0.28751785488285536
588	0.13443520354221417
